call_id,customer_id,date,transcript,key_quotes,competitor_mentioned,expansion_signals,churn_signals
CALL-2498,HC-1249,2024-08-18,"CALL TRANSCRIPT
Customer: Regional Care Center (HC-1249)
Date: 2024-08-18
Duration: 45 minutes
Type: renewal
Participants: Operations Director (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
Operations Director: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 7 of our 12 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
Operations Director: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
CALL-2499,HC-1249,2025-06-29,"CALL TRANSCRIPT
Customer: Regional Care Center (HC-1249)
Date: 2025-06-29
Duration: 83 minutes
Type: expansion
Participants: CMO (Customer), CSM Team

[00:02:15]
CMO: ""Look, I'm going to be honest with you. we're spending 2+ extra hours per day on manual data entry. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
CMO: ""It's been about 6 weeks now. And here's the thing - we're paying you $6,780 per month specifically because you promised workflow efficiency. That was the whole selling point.""

[00:05:20]
CMO: ""I had a demo from Athenahealth last week. Their workflow actually matches how specialists work. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Tuesday?""

[00:08:30]
CMO: ""That works. But this is urgent. We're 31 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2500,HC-1250,2025-08-13,"CALL TRANSCRIPT
Customer: Premier Medical Group (HC-1250)
Date: 2025-08-13
Duration: 47 minutes
Type: check-in
Participants: CMO (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
CMO: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 61 of our 79 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
CMO: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
CALL-2501,HC-1250,2024-07-04,"CALL TRANSCRIPT
Customer: Premier Medical Group (HC-1250)
Date: 2024-07-04
Duration: 82 minutes
Type: onboarding
Participants: Multiple stakeholders (Customer), CSM Team

[00:01:30]
Multiple stakeholders: ""I wanted to share some good news - our staff is saving about 10 hours per week on scheduling. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Multiple stakeholders: ""Honestly, once we got past the initial learning curve, the reporting dashboard has been a game-changer. Patients are commenting on how easy it is.""

[00:04:30]
Multiple stakeholders: ""Actually, I wanted to ask about advanced analytics. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 25% improvement in coordination.""

[00:07:00]
Multiple stakeholders: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2502,HC-1251,2024-05-10,"CALL TRANSCRIPT
Customer: Integrated Healthcare Center (HC-1251)
Date: 2024-05-10
Duration: 73 minutes
Type: support_escalation
Participants: Practice Manager (Customer), CSM Team

[00:02:15]
Practice Manager: ""Look, I'm going to be honest with you. the scheduling conflicts are causing patient complaints. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
Practice Manager: ""It's been about 6 weeks now. And here's the thing - we're paying you $7,560 per month specifically because you promised workflow efficiency. That was the whole selling point.""

[00:05:20]
Practice Manager: ""I had a demo from eClinicalWorks last week. Their workflow actually matches how specialists work. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Sunday?""

[00:08:30]
Practice Manager: ""Wednesday works. But this is urgent. We're 79 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2503,HC-1251,2024-11-18,"CALL TRANSCRIPT
Customer: Integrated Healthcare Center (HC-1251)
Date: 2024-11-18
Duration: 58 minutes
Type: check-in
Participants: CMO (Customer), CSM Team

[00:02:15]
CMO: ""Look, I'm going to be honest with you. the scheduling conflicts are causing patient complaints. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
CMO: ""It's been about 2 weeks now. And here's the thing - we're paying you $7,560 per month specifically because you promised workflow efficiency. That was the whole selling point.""

[00:05:20]
CMO: ""I had a demo from eClinicalWorks last week. The pricing was competitive and they guarantee uptime. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Wednesday?""

[00:08:30]
CMO: ""I can do Thursday. But this is urgent. We're 32 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2504,HC-1252,2025-03-10,"CALL TRANSCRIPT
Customer: Community Care Partners (HC-1252)
Date: 2025-03-10
Duration: 63 minutes
Type: renewal
Participants: CMO (Customer), CSM Team

[00:02:15]
CMO: ""Look, I'm going to be honest with you. the scheduling conflicts are causing patient complaints. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
CMO: ""It's been about 4 weeks now. And here's the thing - we're paying you $18,384 per month specifically because you promised seamless integration. That was the whole selling point.""

[00:05:20]
CMO: ""I had a demo from eClinicalWorks last week. Their workflow actually matches how specialists work. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Wednesday?""

[00:08:30]
CMO: ""I can do Thursday. But this is urgent. We're 45 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2505,HC-1252,2024-05-20,"CALL TRANSCRIPT
Customer: Community Care Partners (HC-1252)
Date: 2024-05-20
Duration: 67 minutes
Type: expansion
Participants: Practice Manager (Customer), CSM Team

[00:01:30]
Practice Manager: ""I wanted to share some good news - we're processing claims 30% faster than before. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Practice Manager: ""Honestly, once we got past the initial learning curve, the integration with Epic has been a game-changer. Our providers are actually using it daily.""

[00:04:30]
Practice Manager: ""Actually, I wanted to ask about the telehealth module. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional $50K+ in recovered revenue.""

[00:07:00]
Practice Manager: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2506,HC-1253,2024-01-27,"CALL TRANSCRIPT
Customer: Community Medical Partners (HC-1253)
Date: 2024-01-27
Duration: 88 minutes
Type: expansion
Participants: CMO (Customer), CSM Team

[00:01:30]
CMO: ""I wanted to share some good news - our staff is saving about 10 hours per week on scheduling. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
CMO: ""Honestly, once we got past the initial learning curve, the reporting dashboard has been a game-changer. Our providers are actually using it daily.""

[00:04:30]
CMO: ""Actually, I wanted to ask about advanced analytics. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 15-20% efficiency gains.""

[00:07:00]
CMO: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2507,HC-1253,2024-02-20,"CALL TRANSCRIPT
Customer: Community Medical Partners (HC-1253)
Date: 2024-02-20
Duration: 63 minutes
Type: expansion
Participants: Billing Manager (Customer), CSM Team

[00:01:30]
Billing Manager: ""I wanted to share some good news - we're processing claims 30% faster than before. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Billing Manager: ""Honestly, once we got past the initial learning curve, the reporting dashboard has been a game-changer. Our providers are actually using it daily.""

[00:04:30]
Billing Manager: ""Actually, I wanted to ask about the telehealth module. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 25% improvement in coordination.""

[00:07:00]
Billing Manager: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2508,HC-1254,2024-07-22,"CALL TRANSCRIPT
Customer: Community Health Group (HC-1254)
Date: 2024-07-22
Duration: 80 minutes
Type: check-in
Participants: Multiple stakeholders (Customer), CSM Team

[00:01:30]
Multiple stakeholders: ""I wanted to share some good news - we're processing claims 30% faster than before. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Multiple stakeholders: ""Honestly, once we got past the initial learning curve, the reporting dashboard has been a game-changer. Patients are commenting on how easy it is.""

[00:04:30]
Multiple stakeholders: ""Actually, I wanted to ask about multi-location scheduling. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional $50K+ in recovered revenue.""

[00:07:00]
Multiple stakeholders: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2509,HC-1254,2024-06-28,"CALL TRANSCRIPT
Customer: Community Health Group (HC-1254)
Date: 2024-06-28
Duration: 39 minutes
Type: support_escalation
Participants: CMO (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
CMO: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 16 of our 19 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
CMO: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
CALL-2510,HC-1255,2024-05-03,"CALL TRANSCRIPT
Customer: Advanced Care Partners (HC-1255)
Date: 2024-05-03
Duration: 25 minutes
Type: expansion
Participants: Multiple stakeholders (Customer), CSM Team

[00:02:15]
Multiple stakeholders: ""Look, I'm going to be honest with you. our claim denial rate has jumped from 10% to 25%. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
Multiple stakeholders: ""It's been about 3 weeks now. And here's the thing - we're paying you $20,892 per month specifically because you promised reduced admin burden. That was the whole selling point.""

[00:05:20]
Multiple stakeholders: ""I had a demo from NextGen last week. The pricing was competitive and they guarantee uptime. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Sunday?""

[00:08:30]
Multiple stakeholders: ""Wednesday works. But this is urgent. We're 35 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2511,HC-1255,2024-11-20,"CALL TRANSCRIPT
Customer: Advanced Care Partners (HC-1255)
Date: 2024-11-20
Duration: 31 minutes
Type: expansion
Participants: CMO (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
CMO: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 47 of our 66 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
CMO: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
CALL-2512,HC-1256,2024-04-02,"CALL TRANSCRIPT
Customer: Community Healthcare Associates (HC-1256)
Date: 2024-04-02
Duration: 80 minutes
Type: support_escalation
Participants: Billing Manager (Customer), CSM Team

[00:02:15]
Billing Manager: ""Look, I'm going to be honest with you. the Epic integration keeps breaking after their updates. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
Billing Manager: ""It's been about 5 weeks now. And here's the thing - we're paying you $56,903 per month specifically because you promised seamless integration. That was the whole selling point.""

[00:05:20]
Billing Manager: ""I had a demo from eClinicalWorks last week. They showed me their Epic connector and it looked more stable. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Thursday?""

[00:08:30]
Billing Manager: ""I can do Thursday. But this is urgent. We're 43 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2513,HC-1256,2025-06-04,"CALL TRANSCRIPT
Customer: Community Healthcare Associates (HC-1256)
Date: 2025-06-04
Duration: 84 minutes
Type: onboarding
Participants: Practice Manager (Customer), CSM Team

[00:01:30]
Practice Manager: ""I wanted to share some good news - we reduced our no-show rate from 18% to 8%. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Practice Manager: ""Honestly, once we got past the initial learning curve, the automated reminders has been a game-changer. Patients are commenting on how easy it is.""

[00:04:30]
Practice Manager: ""Actually, I wanted to ask about the telehealth module. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 15-20% efficiency gains.""

[00:07:00]
Practice Manager: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2514,HC-1257,2025-01-24,"CALL TRANSCRIPT
Customer: Integrated Health Group (HC-1257)
Date: 2025-01-24
Duration: 87 minutes
Type: expansion
Participants: Billing Manager (Customer), CSM Team

[00:01:30]
Billing Manager: ""I wanted to share some good news - patient satisfaction scores have improved by 15 points. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Billing Manager: ""Honestly, once we got past the initial learning curve, the integration with Epic has been a game-changer. The billing team loves the workflow.""

[00:04:30]
Billing Manager: ""Actually, I wanted to ask about the telehealth module. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 15-20% efficiency gains.""

[00:07:00]
Billing Manager: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2515,HC-1257,2024-12-29,"CALL TRANSCRIPT
Customer: Integrated Health Group (HC-1257)
Date: 2024-12-29
Duration: 83 minutes
Type: renewal
Participants: Practice Manager (Customer), CSM Team

[00:01:30]
Practice Manager: ""I wanted to share some good news - we're processing claims 30% faster than before. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Practice Manager: ""Honestly, once we got past the initial learning curve, the automated reminders has been a game-changer. Our providers are actually using it daily.""

[00:04:30]
Practice Manager: ""Actually, I wanted to ask about the telehealth module. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 15-20% efficiency gains.""

[00:07:00]
Practice Manager: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2516,HC-1258,2024-08-22,"CALL TRANSCRIPT
Customer: Regional Healthcare Center (HC-1258)
Date: 2024-08-22
Duration: 43 minutes
Type: onboarding
Participants: Billing Manager (Customer), CSM Team

[00:01:30]
Billing Manager: ""I wanted to share some good news - patient satisfaction scores have improved by 15 points. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
Billing Manager: ""Honestly, once we got past the initial learning curve, the automated reminders has been a game-changer. Our providers are actually using it daily.""

[00:04:30]
Billing Manager: ""Actually, I wanted to ask about multi-location scheduling. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 15-20% efficiency gains.""

[00:07:00]
Billing Manager: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2517,HC-1258,2024-10-08,"CALL TRANSCRIPT
Customer: Regional Healthcare Center (HC-1258)
Date: 2024-10-08
Duration: 87 minutes
Type: renewal
Participants: CMO (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
CMO: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 6 of our 10 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
CMO: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
CALL-2518,HC-1259,2024-05-11,"CALL TRANSCRIPT
Customer: Regional Medical System (HC-1259)
Date: 2024-05-11
Duration: 86 minutes
Type: support_escalation
Participants: CMO (Customer), CSM Team

[00:01:30]
CMO: ""I wanted to share some good news - we're processing claims 30% faster than before. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
CMO: ""Honestly, once we got past the initial learning curve, the reporting dashboard has been a game-changer. The billing team loves the workflow.""

[00:04:30]
CMO: ""Actually, I wanted to ask about advanced analytics. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional 25% improvement in coordination.""

[00:07:00]
CMO: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2519,HC-1259,2024-02-09,"CALL TRANSCRIPT
Customer: Regional Medical System (HC-1259)
Date: 2024-02-09
Duration: 34 minutes
Type: onboarding
Participants: CMO (Customer), CSM Team

[00:02:15]
CMO: ""Look, I'm going to be honest with you. the scheduling conflicts are causing patient complaints. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
CMO: ""It's been about 3 weeks now. And here's the thing - we're paying you $23,474 per month specifically because you promised reduced admin burden. That was the whole selling point.""

[00:05:20]
CMO: ""I had a demo from Athenahealth last week. They showed me their Epic connector and it looked more stable. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Sunday?""

[00:08:30]
CMO: ""That works. But this is urgent. We're 90 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2520,HC-1260,2025-01-15,"CALL TRANSCRIPT
Customer: Community Healthcare Partners (HC-1260)
Date: 2025-01-15
Duration: 41 minutes
Type: support_escalation
Participants: CMO (Customer), CSM Team

[00:01:30]
CMO: ""I wanted to share some good news - our staff is saving about 10 hours per week on scheduling. The team is really happy with the results.""

[00:02:15]
CSM: ""That's fantastic to hear! What do you think made the biggest difference?""

[00:03:00]
CMO: ""Honestly, once we got past the initial learning curve, the automated reminders has been a game-changer. The billing team loves the workflow.""

[00:04:30]
CMO: ""Actually, I wanted to ask about multi-location scheduling. We're looking to expand and I've heard good things from other practices about that capability.""

[00:05:45]
CSM: ""Absolutely! Let me set up a demo for you next week. Given your success with the current setup, I think you'll find a lot of value in those features. Many practices your size see additional $50K+ in recovered revenue.""

[00:07:00]
CMO: ""Perfect. Also, our CFO asked me to be a reference for you if you need one. We're really happy with the ROI we're seeing.""

Call Sentiment: Very positive - expansion opportunity + reference potential
",,False,True,False
CALL-2521,HC-1260,2024-06-25,"CALL TRANSCRIPT
Customer: Community Healthcare Partners (HC-1260)
Date: 2024-06-25
Duration: 75 minutes
Type: check-in
Participants: CMO (Customer), CSM Team

[00:02:15]
CMO: ""Look, I'm going to be honest with you. the Epic integration keeps breaking after their updates. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
CMO: ""It's been about 3 weeks now. And here's the thing - we're paying you $22,921 per month specifically because you promised workflow efficiency. That was the whole selling point.""

[00:05:20]
CMO: ""I had a demo from NextGen last week. They showed me their Epic connector and it looked more stable. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Thursday?""

[00:08:30]
CMO: ""Wednesday works. But this is urgent. We're 59 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Very frustrated, high churn risk
",,True,False,False
CALL-2522,HC-1261,2024-06-15,"CALL TRANSCRIPT
Customer: Regional Healthcare Associates (HC-1261)
Date: 2024-06-15
Duration: 84 minutes
Type: onboarding
Participants: CMO (Customer), CSM Team

[00:02:15]
CMO: ""Look, I'm going to be honest with you. we're spending 2+ extra hours per day on manual data entry. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
CMO: ""It's been about 6 weeks now. And here's the thing - we're paying you $69,565 per month specifically because you promised seamless integration. That was the whole selling point.""

[00:05:20]
CMO: ""I had a demo from NextGen last week. Their workflow actually matches how specialists work. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Monday?""

[00:08:30]
CMO: ""Wednesday works. But this is urgent. We're 43 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2523,HC-1261,2025-02-17,"CALL TRANSCRIPT
Customer: Regional Healthcare Associates (HC-1261)
Date: 2025-02-17
Duration: 17 minutes
Type: renewal
Participants: Multiple stakeholders (Customer), CSM Team

[00:02:15]
Multiple stakeholders: ""Look, I'm going to be honest with you. the Epic integration keeps breaking after their updates. This is really impacting our operations and my team's morale.""

[00:03:30]
CSM: ""I completely understand your frustration. This is not the experience we want you to have. Can you tell me more about when this started?""

[00:04:05]
Multiple stakeholders: ""It's been about 5 weeks now. And here's the thing - we're paying you $69,565 per month specifically because you promised seamless integration. That was the whole selling point.""

[00:05:20]
Multiple stakeholders: ""I had a demo from Athenahealth last week. The pricing was competitive and they guarantee uptime. I don't want to switch - we've invested a lot in your platform - but I need to show leadership we have options if this doesn't get fixed soon.""

[00:07:45]
CSM: ""I hear you. Give me 48 hours. I'm going to escalate this to our VP of Engineering personally. Can we schedule a technical deep-dive on Wednesday?""

[00:08:30]
Multiple stakeholders: ""That works. But this is urgent. We're 38 days from renewal and I can't recommend renewing if we're still having these issues.""

[00:09:15]
CSM: ""Understood. I'm going to personally own this until it's resolved. You'll have an update from me by end of day tomorrow with a clear action plan.""

Call Sentiment: Frustrated but willing to work with us
",,True,False,False
CALL-2524,HC-1262,2024-01-27,"CALL TRANSCRIPT
Customer: Integrated Healthcare System (HC-1262)
Date: 2024-01-27
Duration: 83 minutes
Type: renewal
Participants: Practice Manager (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
Practice Manager: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 3 of our 5 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
Practice Manager: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
CALL-2525,HC-1262,2024-02-17,"CALL TRANSCRIPT
Customer: Integrated Healthcare System (HC-1262)
Date: 2024-02-17
Duration: 74 minutes
Type: support_escalation
Participants: Multiple stakeholders (Customer), CSM Team

[00:01:00]
CSM: ""Thanks for making time today. How are things going with the platform?""

[00:01:30]
Multiple stakeholders: ""Overall it's going well. The team is getting more comfortable with it. We're up to about 4 of our 5 providers using it daily.""

[00:02:45]
CSM: ""That's great adoption. Any areas where the team is struggling or needs additional training?""

[00:04:30]
CSM: ""I can arrange that.""

[00:05:00]
Multiple stakeholders: ""Sounds good. Otherwise no major issues. Talk to you next quarter.""

Call Sentiment: Neutral - stable but no strong enthusiasm
",,False,False,False
