customer_id,date,appointments_created,appointments_cancelled,no_shows,reminders_sent,online_bookings,claims_submitted,claims_approved,claims_denied,claim_denial_rate,ehr_sync_attempts,ehr_sync_failures,ehr_data_synced_mb,portal_active_patients,portal_logins,portal_messages,portal_adoption_rate,active_users,licensed_users,utilization_rate,total_sessions,avg_session_duration_min,total_errors,critical_errors,workflows_completed,workflows_abandoned
HC-1290,2025-07-30,264,24,10,211,60,132,180,32,0.18827473608270295,48,2,1571,386,220,72,0.1670608459242419,8,14,0.5629345722886913,12,29,6,1,288,11
HC-1290,2025-07-31,252,42,20,260,70,238,168,27,0.11053288597819037,56,2,2087,906,349,56,0.11148513964997742,7,14,0.7072607116956706,14,23,7,1,266,16
HC-1290,2025-08-01,350,28,12,288,28,140,210,41,0.1492289548880378,56,2,1085,277,533,56,0.4826338291103117,8,14,0.4944381150287872,14,23,7,1,196,7
HC-1290,2025-08-02,322,42,7,301,28,140,196,36,0.23090924238260507,56,2,1059,457,557,84,0.08381641530455461,11,14,0.5075380447892894,14,29,7,1,350,7
HC-1290,2025-08-03,330,30,18,249,60,210,135,40,0.12036414004190356,60,3,1608,1128,403,30,0.3961405043300846,10,14,0.5830647624721188,15,43,7,1,330,19
HC-1290,2025-08-04,210,14,17,315,70,168,196,28,0.08196835183721923,56,2,1140,724,278,70,0.2358152303983419,11,14,0.7748758424527112,14,45,7,1,350,14
HC-1290,2025-08-05,300,12,9,294,24,132,144,29,0.16433511870282302,48,2,1786,313,532,36,0.09993880135784765,9,14,0.7378957787911404,12,24,6,1,204,10
HC-1290,2025-08-06,240,12,12,176,24,144,96,26,0.10693077220274294,48,2,1711,861,212,36,0.0804567646707738,12,14,0.405582906353185,12,15,6,1,216,17
HC-1290,2025-08-07,270,45,17,249,45,165,225,47,0.1467930555513937,60,3,2150,589,427,60,0.3574089311344946,12,14,0.8170496182103959,15,16,7,1,300,12
HC-1290,2025-08-08,315,30,24,294,60,270,210,30,0.21894037075432254,60,3,1832,914,141,90,0.2856491279648386,11,14,0.5715040702656344,15,42,7,1,255,16
HC-1290,2025-08-09,336,28,20,246,42,182,112,38,0.24280659920020758,56,2,1849,696,188,28,0.10068121174431817,6,14,0.6079373117498231,14,29,7,1,364,16
HC-1290,2025-08-10,315,45,14,323,30,180,120,53,0.14805633224362647,60,3,777,280,569,60,0.3737724976276297,8,14,0.6012624672746615,15,26,7,1,285,18
HC-1290,2025-08-11,336,32,9,376,32,192,224,35,0.16314392801815863,64,3,975,565,499,48,0.43175191199230173,5,14,0.45078922072687816,16,20,8,1,320,11
HC-1290,2025-08-12,308,14,16,301,28,238,196,45,0.1673487599362771,56,2,713,1182,269,84,0.3073851556906981,8,14,0.4992680334718159,14,26,7,1,392,20
HC-1290,2025-08-13,345,45,24,323,75,210,225,44,0.18622174857278453,60,3,1962,906,272,45,0.14419284314544575,13,14,0.9467038684783643,15,43,7,1,315,11
HC-1290,2025-08-14,315,45,10,308,60,150,120,45,0.17586762865861505,60,3,2132,621,557,120,0.1871950626019932,9,14,0.6338966156677032,15,38,7,1,450,22
HC-1290,2025-08-15,187,33,11,269,55,220,88,31,0.19693306335057198,44,2,1201,801,320,44,0.4926298009776286,11,14,0.5576255389376148,11,36,5,1,165,12
HC-1290,2025-08-16,240,30,10,308,30,270,180,41,0.1950396279743696,60,3,1095,853,348,60,0.36081681893632345,5,14,0.9008282331701619,15,34,7,1,255,10
HC-1290,2025-08-17,228,36,22,282,24,144,156,26,0.2260371892818232,48,2,886,400,488,84,0.28160896159740073,7,14,0.765335959653527,12,23,6,1,348,16
HC-1290,2025-08-18,195,13,7,229,39,182,208,20,0.18218961818709845,52,2,1096,1174,527,39,0.41795788545907286,9,14,0.45115780103863307,13,43,6,1,351,17
HC-1290,2025-08-19,216,12,19,211,60,240,156,43,0.220321194007023,48,2,1595,456,506,72,0.16952976266823916,7,14,0.6690905411601034,12,37,6,1,324,9
HC-1290,2025-08-20,224,28,27,329,42,210,210,24,0.1809240656654309,56,2,1622,448,570,70,0.2689947019368812,5,14,0.5630536443982872,14,25,7,1,392,7
HC-1290,2025-08-21,320,16,16,376,48,160,272,37,0.18379915507401454,64,3,909,699,447,96,0.16817073250128056,10,14,0.9079427568958564,16,40,8,1,192,23
HC-1290,2025-08-22,234,26,11,254,26,169,234,35,0.24097952905856984,52,2,670,748,351,39,0.10832313323711312,9,14,0.7685866016712821,13,29,6,1,247,13
HC-1290,2025-08-23,165,33,13,258,55,187,176,37,0.12793067252044638,44,2,1376,380,556,44,0.11976134947301476,12,14,0.9088506359239806,11,24,5,1,165,7
HC-1290,2025-08-24,286,26,8,254,65,208,104,21,0.12953521466306886,52,2,952,589,559,39,0.17537022280523196,10,14,0.9474642290217034,13,19,6,1,234,19
HC-1290,2025-08-25,360,30,20,294,60,270,135,35,0.13389692053816943,60,3,1138,724,292,60,0.3954044440912159,9,14,0.5264807139428042,15,32,7,1,270,22
HC-1290,2025-08-26,204,36,22,176,48,168,192,43,0.11421882841909764,48,2,1133,289,549,24,0.37375100275820217,11,14,0.547511882892447,12,21,6,1,120,7
HC-1290,2025-08-27,400,16,14,376,64,176,144,40,0.17820231191256286,64,3,1534,557,426,64,0.2649249444398984,12,14,0.4333216429392494,16,15,8,1,464,11
HC-1290,2025-08-28,264,24,12,246,24,168,108,20,0.14344861608826792,48,2,1337,306,361,60,0.14540772081614922,11,14,0.7715928986393892,12,21,6,1,336,13
HC-1290,2025-08-29,238,28,9,260,28,182,238,25,0.2042553237171329,56,2,1934,288,687,98,0.33778341678964136,5,14,0.5374567171038651,14,28,7,1,238,19
HC-1290,2025-08-30,286,13,22,305,65,156,208,47,0.17338142799470788,52,2,864,648,296,26,0.3544737241926107,7,14,0.8735580124071927,13,37,6,1,364,10
HC-1290,2025-08-31,260,39,24,267,52,247,130,40,0.18152065731775968,52,2,1704,504,312,26,0.2460331353167029,12,14,0.8101437023254683,13,31,6,1,156,15
HC-1290,2025-09-01,299,26,21,280,52,143,156,23,0.18188202088371774,52,2,1351,1141,215,39,0.3066005566564148,13,14,0.4226522513966217,13,34,6,1,143,12
HC-1290,2025-09-02,264,33,7,237,44,121,99,39,0.2281158219031258,44,2,767,813,514,55,0.32219007242038633,12,14,0.4030163433050174,11,26,5,1,187,12
HC-1290,2025-09-03,221,13,22,305,39,234,195,36,0.2389251012217758,52,2,987,817,190,26,0.48096511328247454,10,14,0.589162852701773,13,44,6,1,338,19
HC-1290,2025-09-04,195,26,19,254,39,143,117,21,0.16747593748403952,52,2,1846,991,379,26,0.4558211213177544,11,14,0.5821385079156425,13,42,6,1,130,11
HC-1290,2025-09-05,252,42,16,205,70,252,154,27,0.24122534832883924,56,2,1055,325,362,42,0.4374752367213295,9,14,0.5024221521641323,14,45,7,1,322,17
HC-1290,2025-09-06,240,12,8,199,48,204,120,35,0.22219689920959806,48,2,1513,465,434,48,0.3052304730381508,11,14,0.7623111112809635,12,32,6,1,288,7
HC-1290,2025-09-07,192,24,9,282,24,204,216,38,0.14533162156668655,48,2,723,758,243,24,0.2555287174396055,9,14,0.5216120766805663,12,40,6,1,120,7
HC-1290,2025-09-08,242,33,19,161,55,154,154,29,0.11970353001481915,44,2,1543,557,201,77,0.4337364244375261,11,14,0.7447054315865455,11,21,5,1,110,14
HC-1290,2025-09-09,360,30,8,235,60,240,150,33,0.11194899460982294,60,3,1347,1190,582,90,0.4842086839950553,9,14,0.6362136063071568,15,42,7,1,360,12
HC-1290,2025-09-10,330,15,12,323,60,225,180,38,0.10575920205737399,60,3,1018,574,638,120,0.4325879288695083,8,14,0.5331262533254877,15,28,7,1,195,9
HC-1290,2025-09-11,195,39,23,280,65,260,143,32,0.11888566795422308,52,2,924,1126,495,78,0.14398577293821707,11,14,0.7215117677941578,13,17,6,1,247,11
HC-1290,2025-09-12,255,30,9,264,75,270,165,40,0.1220508047569093,60,3,777,936,289,60,0.3889161569493612,9,14,0.9311987897525029,15,32,7,1,420,10
HC-1290,2025-09-13,221,13,24,318,65,247,130,46,0.22564547029593895,52,2,1154,1235,478,78,0.17698143460365828,12,14,0.6958878892010958,13,20,6,1,338,10
HC-1290,2025-09-14,276,12,11,188,24,144,96,41,0.24267780821366763,48,2,1698,748,585,72,0.182420384792349,10,14,0.5463834649012426,12,24,6,1,168,11
HC-1290,2025-09-15,242,22,13,172,44,154,187,20,0.17333093225405,44,2,1025,321,246,55,0.26083960878875545,9,14,0.9039389363758736,11,24,5,1,132,10
HC-1290,2025-09-16,350,42,13,233,28,280,224,31,0.08072502519088548,56,2,1862,437,621,98,0.46718954013923886,11,14,0.7346607390744921,14,20,7,1,266,17
HC-1290,2025-09-17,242,22,21,161,55,198,99,21,0.21894988595010562,44,2,829,901,593,44,0.3023275099918475,6,14,0.854703143547936,11,39,5,1,286,12
HC-1290,2025-09-18,294,28,22,288,28,182,126,32,0.1855298081613458,56,2,956,961,519,42,0.46514332395207525,13,14,0.781245498226437,14,20,7,1,378,9
HC-1290,2025-09-19,228,24,10,270,60,216,96,39,0.09422778377758374,48,2,1528,676,340,36,0.4240745217916418,13,14,0.43603309450145494,12,22,6,1,348,7
HC-1290,2025-09-20,275,22,14,247,55,176,187,25,0.09420095794027107,44,2,1023,1155,399,66,0.42000854900710444,7,14,0.5909692571137355,11,37,5,1,132,16
HC-1290,2025-09-21,252,24,13,188,48,156,156,19,0.10048363722963541,48,2,1255,737,315,36,0.19043722248510142,9,14,0.5332592624863306,12,32,6,1,144,8
HC-1290,2025-09-22,260,26,23,254,39,156,195,39,0.21622779974052037,52,2,1700,697,208,104,0.46469719285190025,7,14,0.7350516228826105,13,19,6,1,130,14
HC-1290,2025-09-23,264,24,6,199,36,168,132,21,0.15620664842067378,48,2,1207,588,423,24,0.3146530467012104,7,14,0.7411807592905248,12,35,6,1,120,14
HC-1290,2025-09-24,300,24,18,223,36,240,144,41,0.1589119608857062,48,2,1209,946,618,24,0.29451032016340734,9,14,0.5995584799430642,12,26,6,1,276,11
HC-1290,2025-09-25,240,24,10,199,48,228,168,20,0.08544840788536531,48,2,1244,813,157,24,0.4405924452639961,10,14,0.8271712691510924,12,16,6,1,348,6
HC-1290,2025-09-26,255,45,23,220,30,195,210,29,0.13807051417247557,60,3,793,1244,312,90,0.4134254176558801,7,14,0.6913049768265872,15,22,7,1,375,12
HC-1290,2025-09-27,192,36,16,258,36,132,120,22,0.23932880242372645,48,2,617,1236,356,48,0.46369404370322825,10,14,0.7127428482652152,12,24,6,1,300,15
HC-1290,2025-09-28,352,48,20,329,48,320,256,56,0.11353163080391465,64,3,1723,944,426,96,0.12453793703982101,12,14,0.4235798071511313,16,26,8,1,336,12
HC-1290,2025-09-29,300,45,20,235,60,150,225,47,0.15014501411948947,60,3,1861,794,270,75,0.24985295738246677,12,14,0.7991626434659056,15,36,7,1,165,9
HC-1290,2025-09-30,299,13,15,305,52,234,169,38,0.08203143739569775,52,2,972,466,606,91,0.4723531565390648,6,14,0.4606664831793057,13,24,6,1,247,6
HC-1290,2025-10-01,255,30,16,249,75,285,150,31,0.20428149300598752,60,3,1078,670,601,75,0.2700536056768287,7,14,0.5994011036590389,15,15,7,1,405,14
HC-1290,2025-10-02,253,22,12,204,33,143,176,35,0.14242802063280724,44,2,1483,918,687,77,0.3892371519881872,12,14,0.6198752489853543,11,29,5,1,308,11
HC-1290,2025-10-03,300,30,14,220,45,255,210,47,0.0833986071589388,60,3,930,464,518,60,0.20647556236440223,10,14,0.8494704035187488,15,26,7,1,360,21
HC-1290,2025-10-04,384,48,29,250,48,224,144,38,0.20123288398323885,64,3,1512,773,692,128,0.36200344126529094,7,14,0.4925278520970317,16,35,8,1,288,14
HC-1290,2025-10-05,336,32,26,235,80,240,272,52,0.16459317045450864,64,3,802,662,382,64,0.3463361742309924,9,14,0.7621084813854846,16,41,8,1,176,23
HC-1291,2025-07-08,1230,164,163,1767,328,902,902,224,0.09693831735326776,328,0,10017,5206,2226,410,0.43619183746147505,36,58,0.4326226416058734,82,41,16,3,1312,45
HC-1291,2025-07-09,1701,81,147,1190,162,1620,1053,217,0.11778834849716072,324,0,10234,3169,778,243,0.24074393799399935,40,58,0.5284242670835683,81,16,16,3,2187,54
HC-1291,2025-07-10,992,62,44,1458,248,806,620,159,0.09500056291715643,248,0,4375,4694,958,496,0.10352198733910407,34,58,0.7264334862405006,62,19,12,2,1488,83
HC-1291,2025-07-11,1700,204,68,1199,136,1088,952,147,0.08937443810308608,272,0,4215,2038,1671,476,0.2621743375568333,31,58,0.800867910592303,68,32,13,2,2040,74
HC-1291,2025-07-12,1003,118,71,1445,118,826,708,197,0.06563849787779388,236,0,6852,4815,2105,354,0.35312937478868955,45,58,0.8257644592255582,59,36,11,2,1357,64
HC-1291,2025-07-13,1444,76,138,1638,380,1520,836,130,0.07168342307812642,304,0,5073,4350,2805,152,0.1630008740486844,30,58,0.5487955551872898,76,19,15,3,2280,107
HC-1291,2025-07-14,1102,174,103,1136,174,754,1044,91,0.0632682626227859,232,0,3430,4214,1208,232,0.46084781797482627,33,58,0.538213283326309,58,37,11,2,812,74
HC-1291,2025-07-15,960,128,104,1568,128,832,640,227,0.0792904863145803,256,0,8651,5206,2346,256,0.4113776519290931,44,58,0.49787552708726646,64,36,12,2,1024,92
HC-1291,2025-07-16,1752,146,141,1430,219,1387,1168,171,0.11861168259760776,292,0,10145,4984,1201,292,0.4926821141345491,33,58,0.8458479831803218,73,38,14,2,1898,38
HC-1291,2025-07-17,1564,68,130,1332,272,748,748,214,0.09929862631250821,272,0,9667,2421,1541,136,0.18961884925110625,43,58,0.886916988928905,68,39,13,2,1972,72
HC-1291,2025-07-18,1008,126,81,926,126,1134,504,97,0.11533487087794683,252,0,9110,5386,864,378,0.23099536865804088,43,58,0.5814133329168656,63,15,12,2,1575,53
HC-1291,2025-07-19,1280,64,40,940,128,832,704,235,0.1173997649816979,256,0,5927,4745,1541,512,0.09778603458178561,24,58,0.5230123620207414,64,22,12,2,1728,81
HC-1291,2025-07-20,1365,65,72,1401,260,650,780,130,0.06996689017368296,260,0,6330,3438,2154,325,0.13067749070779583,40,58,0.6705788184994212,65,16,13,2,1755,41
HC-1291,2025-07-21,1152,64,93,940,320,768,832,97,0.10938132739396342,256,0,7579,1531,1160,384,0.3019541886493114,42,58,0.6371402913831902,64,15,12,2,1024,40
HC-1291,2025-07-22,1694,231,113,1886,154,1463,1001,168,0.10690654460380815,308,0,6345,5449,1074,308,0.41899315601768533,28,58,0.726189367754027,77,22,15,3,1463,64
HC-1291,2025-07-23,1694,77,78,1811,154,847,616,206,0.06536875540332945,308,0,8492,3535,2857,308,0.23273138670095778,32,58,0.8495467899792519,77,19,15,3,1386,86
HC-1291,2025-07-24,1404,78,91,1605,312,1482,1404,125,0.07495539529982098,312,0,11602,3892,1924,156,0.20373544865066717,53,58,0.5051318518870384,78,43,15,3,2184,99
HC-1291,2025-07-25,1368,72,45,1764,360,1440,1080,115,0.05723084716817335,288,0,9398,2064,2466,216,0.18932416723008255,53,58,0.5518836372143483,72,26,14,2,2016,47
HC-1291,2025-07-26,1771,231,89,1811,231,1001,616,180,0.08218074220884167,308,0,8129,1810,1723,154,0.2281411375238755,30,58,0.838058252111832,77,19,15,3,2310,70
HC-1291,2025-07-27,944,118,62,1445,118,708,708,100,0.10742432068688962,236,0,3757,1333,2632,236,0.45754279103473533,49,58,0.42726856646439665,59,18,11,2,1180,64
HC-1291,2025-07-28,1332,222,78,1450,296,740,666,171,0.07986983036125817,296,0,7754,5223,697,444,0.2015834363904354,54,58,0.8545227467438814,74,44,14,2,1924,65
HC-1291,2025-07-29,1520,160,62,1803,320,800,960,163,0.08793604289486395,320,0,9776,4039,1380,240,0.45535356258172294,54,58,0.42071491976509723,80,40,16,3,2320,64
HC-1291,2025-07-30,1200,180,54,1234,180,900,1080,162,0.10060957516296593,240,0,6816,5032,2429,420,0.22564005045829783,38,58,0.8545058589534096,60,18,12,2,660,60
HC-1291,2025-07-31,1896,79,58,1470,395,1580,948,254,0.11406253738437251,316,0,9877,1330,1173,158,0.1854140908140976,45,58,0.6494975165626011,79,34,15,3,1738,57
HC-1291,2025-08-01,1525,61,30,956,122,1098,732,165,0.06462125168447207,244,0,6257,2510,2468,244,0.49312177369080323,45,58,0.9441938550949435,61,23,12,2,1525,52
HC-1291,2025-08-02,1968,82,138,1767,164,1476,1148,129,0.09495359803977808,328,0,8569,5100,625,410,0.47404569918000367,34,58,0.712523165391191,82,18,16,3,2050,110
HC-1291,2025-08-03,945,63,37,1358,315,1260,819,113,0.0633762439072787,252,0,8361,4702,1964,252,0.22755430791686027,40,58,0.6345243996586036,63,21,12,2,945,56
HC-1291,2025-08-04,1320,66,91,1228,264,792,528,182,0.06823057669798148,264,0,4951,3375,3032,396,0.4014219984995576,46,58,0.7649421166047197,66,44,13,2,1584,87
HC-1291,2025-08-05,1494,249,138,1464,415,913,1245,245,0.11656743165738413,332,0,12114,4055,1731,249,0.23447259017302646,44,58,0.6243930457732709,83,15,16,3,1328,100
HC-1291,2025-08-06,1120,140,105,1509,350,770,1120,187,0.0679635099846511,280,0,4751,4523,2228,140,0.17235744004271597,38,58,0.7709479366285693,70,24,14,2,1750,82
HC-1291,2025-08-07,1575,63,75,1173,189,882,1008,122,0.11941939551086234,252,0,4592,3186,1607,378,0.22841662892348025,30,58,0.844162138820681,63,45,12,2,819,77
HC-1291,2025-08-08,969,57,85,1284,285,1140,912,180,0.07501476428866133,228,0,6940,3814,1921,399,0.23250976095776577,44,58,0.4484351784274645,57,16,11,2,570,62
HC-1291,2025-08-09,1518,198,82,1293,330,1056,1056,132,0.05964529909774481,264,0,6273,1391,1554,132,0.0918119748994102,34,58,0.7056945288335286,66,23,13,2,990,74
HC-1291,2025-08-10,1176,112,41,1262,168,672,560,205,0.08613819104316123,224,0,3283,3145,1556,280,0.23305784971904026,39,58,0.4948294719727715,56,44,11,2,952,40
HC-1291,2025-08-11,1776,148,60,1522,148,1332,1258,222,0.09778207933157719,296,0,10304,4345,1620,370,0.27830195106087985,37,58,0.561711806307919,74,26,14,2,2146,78
HC-1291,2025-08-12,1900,152,110,1117,152,760,1140,267,0.11033771214695899,304,0,5104,2574,2056,380,0.35207869890918964,52,58,0.7508900044642846,76,24,15,3,836,61
HC-1291,2025-08-13,1554,74,135,1305,222,1332,814,111,0.09592937748970903,296,0,9597,4597,1500,444,0.3861629698051109,50,58,0.9049720410912641,74,31,14,2,1480,88
HC-1291,2025-08-14,1292,204,113,1666,340,1020,544,202,0.05856061382446014,272,0,7130,3900,1595,204,0.4071141292169478,43,58,0.9409429216692138,68,29,13,2,1904,85
HC-1291,2025-08-15,1738,79,100,1316,158,790,1185,225,0.094466065742706,316,0,4600,1504,2750,395,0.29669700688792777,35,58,0.9268539142736937,79,39,15,3,1501,76
HC-1291,2025-08-16,1650,66,114,1487,264,1254,990,101,0.08450131829228948,264,0,4776,5503,686,396,0.09099624966390227,25,58,0.48325102625190725,66,29,13,2,1980,50
HC-1291,2025-08-17,825,55,73,1185,275,605,550,183,0.10483975296948027,220,0,5946,4167,945,440,0.1796326059955688,33,58,0.49521129051757456,55,30,11,2,715,63
HC-1291,2025-08-18,1403,122,44,896,183,671,488,219,0.06124816495351153,244,0,8759,2627,690,122,0.4552708266049069,34,58,0.5474564722964446,61,19,12,2,732,74
HC-1291,2025-08-19,1968,82,74,1526,164,984,1394,140,0.11984479192771184,328,0,7284,1409,1658,164,0.41371674189209107,30,58,0.9397578568078861,82,19,16,3,1312,114
HC-1291,2025-08-20,1260,63,42,1296,315,756,1071,131,0.08012186529601888,252,0,3315,3980,1478,441,0.09696566820033199,45,58,0.6243538106291644,63,32,12,2,1512,59
HC-1291,2025-08-21,1125,150,51,1102,300,1500,975,142,0.05816913020018868,300,0,5496,2751,1687,150,0.3369844535377781,49,58,0.8101588138613653,75,30,15,3,2250,39
HC-1291,2025-08-22,1680,160,120,1489,240,1040,1120,208,0.05502732408427287,320,0,7156,2073,805,560,0.338280701016937,29,58,0.41382228516261704,80,31,16,3,1280,97
HC-1291,2025-08-23,1650,75,147,1690,375,1425,825,218,0.10809473454874188,300,0,8172,4962,1322,600,0.3040401478737304,29,58,0.8199733508402507,75,44,15,3,1425,42
HC-1291,2025-08-24,1275,225,144,1249,150,975,900,207,0.05680990601453311,300,0,10096,2219,2852,225,0.4890260735753953,33,58,0.41941031509725457,75,17,15,3,825,69
HC-1291,2025-08-25,1620,162,68,1746,324,1134,810,191,0.05868667334782256,324,0,9887,5200,852,243,0.49706352312518093,52,58,0.5176512244339191,81,29,16,3,810,53
HC-1291,2025-08-26,1444,228,78,1862,380,988,1064,180,0.10374923710193792,304,0,8298,1674,932,608,0.29381017072426413,27,58,0.8292096921819715,76,33,15,3,760,75
HC-1291,2025-08-27,1440,80,109,1724,160,960,800,252,0.10534884170522812,320,0,4506,5240,2874,480,0.4532881565115316,49,58,0.4293004044178969,80,25,16,3,1120,97
HC-1291,2025-08-28,1428,68,109,1332,340,1224,612,156,0.08138076670961855,272,0,3695,3830,3065,544,0.11364401724237312,23,58,0.757732328962671,68,36,13,2,1700,94
HC-1291,2025-08-29,1134,189,40,1234,126,1134,945,158,0.09321735420679153,252,0,8916,1471,2647,315,0.3132716670065736,47,58,0.48758626082084755,63,30,12,2,1701,36
HC-1291,2025-08-30,1817,237,94,1858,237,1501,790,213,0.06260545046071153,316,0,8818,1439,2010,553,0.4194448529539,24,58,0.5342332467194781,79,35,15,3,2291,118
HC-1291,2025-08-31,1496,204,85,1532,136,952,884,143,0.10459418349576745,272,0,6408,4048,943,476,0.2591619157486286,43,58,0.5148017734239448,68,32,13,2,1632,71
HC-1291,2025-09-01,1520,76,114,1191,228,912,1216,264,0.05115617482708594,304,0,7957,3669,2971,304,0.33101691982705983,54,58,0.42661241370376957,76,40,15,3,1368,68
HC-1291,2025-09-02,1334,174,54,1364,116,580,986,212,0.06953059305980416,232,0,5139,2002,916,232,0.3697348181864351,52,58,0.6068061349968245,58,15,11,2,870,49
HC-1291,2025-09-03,1472,128,95,1442,320,1024,768,100,0.08753418562562384,256,0,5377,1320,1065,512,0.47837259552084993,48,58,0.8979292794783,64,32,12,2,832,37
HC-1291,2025-09-04,1173,207,88,1014,207,759,828,165,0.07045508767350216,276,0,9155,3529,2435,414,0.09003416588962067,40,58,0.5392246878896058,69,35,13,2,897,78
HC-1291,2025-09-05,1365,65,125,955,195,1170,1105,178,0.10643973213204536,260,0,6043,5313,2934,520,0.3703154998663762,24,58,0.8001632829789129,65,35,13,2,780,95
HC-1291,2025-09-06,1704,213,114,1739,213,994,1065,261,0.10584317751048228,284,0,8362,4931,1709,568,0.27230045477208004,38,58,0.5007143045362872,71,26,14,2,1065,62
HC-1291,2025-09-07,1541,201,123,1378,134,670,603,208,0.06126033079609742,268,0,7225,4866,2166,201,0.32913617372642845,52,58,0.6245735918424178,67,19,13,2,670,49
HC-1291,2025-09-08,1387,219,40,1359,292,1022,657,204,0.0790704191798214,292,0,5977,2184,2875,438,0.39404805749215543,51,58,0.7463344054875768,73,43,14,2,1825,88
HC-1291,2025-09-09,1722,164,141,1848,328,1148,1394,147,0.11847007417974123,328,0,8576,1832,689,246,0.2833722000022979,23,58,0.41525307418183316,82,23,16,3,2296,96
HC-1291,2025-09-10,1518,66,43,1034,330,1254,858,168,0.09687176670252688,264,0,3870,3968,872,264,0.11196992964467989,45,58,0.7624281394554547,66,23,13,2,1386,71
HC-1291,2025-09-11,1968,82,147,1526,164,1148,1394,156,0.067945895483313,328,0,5369,5267,676,328,0.21418359603769493,46,58,0.7971511322671825,82,45,16,3,1722,94
HC-1291,2025-09-12,1280,240,58,1568,400,960,1440,191,0.11948603788236647,320,0,11666,4022,1887,320,0.16160423468614493,33,58,0.5239838765827967,80,22,16,3,1920,61
HC-1291,2025-09-13,1404,78,53,1452,312,858,1248,201,0.050374674439289474,312,0,8545,1730,2143,156,0.4310891220807562,35,58,0.4720387066285625,78,30,15,3,1248,55
HC-1291,2025-09-14,1134,126,41,926,126,945,945,209,0.09612486362573489,252,0,6683,5131,2533,126,0.14952898670636833,32,58,0.864883623234121,63,36,12,2,1323,48
HC-1291,2025-09-15,1680,140,124,1234,140,1400,840,154,0.08561372339751393,280,0,5510,2905,1448,350,0.28731441114184264,46,58,0.433794696633404,70,33,14,2,1820,95
HC-1291,2025-09-16,1638,78,72,1452,156,1560,1092,120,0.08848590658551891,312,0,10430,2980,2989,312,0.375954347095985,23,58,0.9085321159756815,78,35,15,3,1170,68
HC-1291,2025-09-17,1364,186,46,972,124,930,744,227,0.059129320392929965,248,0,6420,3480,2183,434,0.47062396642934246,38,58,0.5182496746907551,62,24,12,2,930,54
HC-1291,2025-09-18,900,120,60,1470,240,840,1080,143,0.08176073964808332,240,0,5225,4321,2987,240,0.4590316854583935,24,58,0.8632495043983293,60,15,12,2,960,45
HC-1291,2025-09-19,1900,76,138,1564,228,760,912,183,0.0636110613254495,304,0,7188,4520,2573,380,0.09312453928069017,25,58,0.5512142402714951,76,38,15,3,1520,67
HC-1291,2025-09-20,1248,156,99,1605,312,1014,1248,257,0.08305119222549107,312,0,6006,1540,2207,390,0.17824620268485555,24,58,0.7004954818109226,78,15,15,3,1404,92
HC-1291,2025-09-21,1288,56,93,1042,280,896,840,170,0.07173637635560737,224,0,7695,3050,1215,336,0.2823798865124463,26,58,0.5802081018246731,56,28,11,2,1288,74
HC-1291,2025-09-22,870,174,101,1023,290,696,464,124,0.0895948852678736,232,0,5095,1773,619,406,0.41217301973447823,44,58,0.6837203906138666,58,41,11,2,1566,77
HC-1291,2025-09-23,900,180,55,999,240,960,900,107,0.10984159628794368,240,0,5629,5451,1552,480,0.15587129448628956,34,58,0.46455369341241165,60,26,12,2,840,59
HC-1291,2025-09-24,1040,195,108,1401,260,780,975,161,0.05650316300151197,260,0,6866,5325,2518,390,0.10817197258473733,36,58,0.8783164766010474,65,27,13,2,1300,60
HC-1291,2025-09-25,1344,56,89,1152,224,784,728,161,0.1186629751999522,224,0,7201,2249,2944,448,0.3679155521478586,50,58,0.4854529526972512,56,41,11,2,1456,40
HC-1291,2025-09-26,2025,243,118,1508,405,1134,810,153,0.11291234758579619,324,0,10044,4361,837,324,0.309552331061684,25,58,0.4810596357445366,81,15,16,3,1215,68
HC-1291,2025-09-27,1122,132,38,1099,330,660,1122,194,0.11759325310354048,264,0,7048,4774,1506,330,0.2736808345978618,32,58,0.617521392859623,66,38,13,2,1584,40
HC-1291,2025-09-28,1512,63,96,1420,315,693,1008,187,0.10520193109642753,252,0,5961,2288,2930,126,0.467789534100344,38,58,0.42905170801389814,63,36,12,2,1512,42
HC-1291,2025-09-29,1200,150,97,1764,375,1350,825,148,0.10353183948916861,300,0,5643,5380,1447,525,0.44692648020922293,30,58,0.5885910708009601,75,31,15,3,1275,50
HC-1291,2025-09-30,1298,59,42,1387,295,885,649,216,0.08327414470175543,236,0,7351,2250,2384,177,0.3778647160739098,25,58,0.5502220821413862,59,34,11,2,1003,64
HC-1291,2025-10-01,1500,75,66,1617,300,750,975,258,0.10848217214208022,300,0,10212,3189,632,525,0.4920211745898449,31,58,0.8507135703631714,75,28,15,3,2025,77
HC-1291,2025-10-02,1725,138,103,1352,207,897,1104,256,0.06478334581314858,276,0,7583,5099,1660,138,0.3104534764695782,51,58,0.593563947887275,69,15,13,2,1104,67
HC-1291,2025-10-03,1748,228,91,1564,228,988,1064,257,0.11550002070263617,304,0,5697,1630,1350,152,0.4101534033771532,48,58,0.8807696785827652,76,38,15,3,1672,113
HC-1291,2025-10-04,1422,79,66,1548,316,1580,869,194,0.09295818454500993,316,0,8987,5445,2625,474,0.1957198804558613,35,58,0.4484797838198476,79,32,15,3,1264,99
