email_id,customer_id,interaction_id,date,thread_content,sentiment,escalation_level
EMAIL-1246,HC-1193,TICKET-5767,2024-04-03,"From: Billing Specialist <billing.specialist@regionalcarecenter.com>
Date: 2024-04-03
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",positive,high
EMAIL-1247,HC-1194,TICKET-5770,2025-02-03,"From: Billing Specialist <billing.specialist@regionalmedicalgroup.com>
Date: 2025-02-03
Subject: URGENT: Hipaa Compliance

This is urgent and affecting patient care.

Questions about data encryption standards. Internal audit flagged concerns about patient data security. This is causing significant disruption to patient care. Practice Manager escalating.

Staff are spending 14 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-4480
Billing Specialist",frustrated,high
EMAIL-1248,HC-1195,TICKET-5771,2024-05-03,"From: Provider <provider@premiermedicalgroup.com>
Date: 2024-05-03
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Provider",neutral,high
EMAIL-1249,HC-1196,TICKET-5776,2025-05-27,"From: Medical Assistant <medical.assistant@regionalmedicalcenter.com>
Date: 2025-05-27
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",satisfied,normal
EMAIL-1250,HC-1198,TICKET-5781,2024-11-03,"From: Medical Assistant <medical.assistant@communitycarecenter.com>
Date: 2024-11-03
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",neutral,high
EMAIL-1251,HC-1199,TICKET-5782,2024-10-13,"From: Billing Specialist <billing.specialist@communityhealthsystem.com>
Date: 2024-10-13
Subject: URGENT: Insurance Verification

We've been struggling with this for too long.

Issue with insurance verification This is causing significant disruption to patient care. Director of Operations escalating.

Staff are spending 8 extra hours per week on workarounds.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-2702
Billing Specialist",frustrated,high
EMAIL-1252,HC-1199,TICKET-5784,2024-09-08,"From: Front Desk <front.desk@communityhealthsystem.com>
Date: 2024-09-08
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Front Desk",neutral,normal
EMAIL-1253,HC-1200,TICKET-5785,2024-12-02,"From: Practice Manager <practice.manager@advancedcareassociates.com>
Date: 2024-12-02
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Practice Manager",positive,high
EMAIL-1254,HC-1200,TICKET-5786,2024-01-05,"From: Provider <provider@advancedcareassociates.com>
Date: 2024-01-05
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Provider",satisfied,high
EMAIL-1255,HC-1200,TICKET-5787,2025-05-15,"From: IT Admin <it.admin@advancedcareassociates.com>
Date: 2025-05-15
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",neutral,normal
EMAIL-1256,HC-1200,TICKET-5788,2025-07-05,"From: Practice Manager <practice.manager@advancedcareassociates.com>
Date: 2025-07-05
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Practice Manager",positive,high
EMAIL-1257,HC-1201,TICKET-5792,2024-08-14,"From: Practice Manager <practice.manager@advancedmedicalcenter.com>
Date: 2024-08-14
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Practice Manager",concerned,normal
EMAIL-1258,HC-1201,TICKET-5793,2025-09-12,"From: IT Admin <it.admin@advancedmedicalcenter.com>
Date: 2025-09-12
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",neutral,normal
EMAIL-1259,HC-1203,TICKET-5799,2024-02-23,"From: Front Desk <front.desk@premiercarecenter.com>
Date: 2024-02-23
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Front Desk",neutral,normal
EMAIL-1260,HC-1204,TICKET-5804,2024-12-03,"From: Practice Manager <practice.manager@integratedhealthsystem.com>
Date: 2024-12-03
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Practice Manager",negative,normal
EMAIL-1261,HC-1205,TICKET-5805,2025-03-18,"From: Billing Specialist <billing.specialist@advancedcaregroup.com>
Date: 2025-03-18
Subject: URGENT: Ehr Integration

We've been struggling with this for too long.

Lab results integration failing for 3 of our 1 locations. Urgent - providers need results for patient care. This is causing significant disruption to patient care. IT Director escalating.

Patients are complaining and it's affecting our reputation.

This cannot wait any longer.

Please call me ASAP: 555-5980
Billing Specialist",frustrated,high
EMAIL-1262,HC-1205,TICKET-5806,2024-09-10,"From: Billing Specialist <billing.specialist@advancedcaregroup.com>
Date: 2024-09-10
Subject: URGENT: Hipaa Compliance

This is urgent and affecting patient care.

Questions about data encryption standards. Internal audit flagged concerns about patient data security. This is causing significant disruption to patient care. IT Director escalating.

Staff are spending 7 extra hours per week on workarounds.

This cannot wait any longer.

Please call me ASAP: 555-2924
Billing Specialist

============================================================
FOLLOW-UP EMAIL:
============================================================

From: Billing Specialist <billing.specialist@advancedcaregroup.com>
Date: 2024-09-13
Subject: Re: Hipaa Compliance

I sent information on ticket #5806 3 days ago and haven't heard back.

This is the second time this month I've had to repeat myself. I'm spending more time explaining our problems than getting them fixed.

Our CFO just asked me if we should look at other platforms. I don't know what to tell them.

Billing Specialist",urgent,high
EMAIL-1263,HC-1206,TICKET-5808,2024-04-07,"From: Practice Manager <practice.manager@communitycaresystem.com>
Date: 2024-04-07
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Practice Manager",concerned,normal
EMAIL-1264,HC-1206,TICKET-5813,2025-09-05,"From: Front Desk <front.desk@communitycaresystem.com>
Date: 2025-09-05
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Front Desk",neutral,normal
EMAIL-1265,HC-1207,TICKET-5815,2025-04-09,"From: Practice Manager <practice.manager@integratedhealthcareassociates.com>
Date: 2025-04-09
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
Practice Manager",satisfied,normal
EMAIL-1266,HC-1207,TICKET-5817,2024-05-09,"From: Front Desk <front.desk@integratedhealthcareassociates.com>
Date: 2024-05-09
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Front Desk",positive,normal
EMAIL-1267,HC-1208,TICKET-5819,2024-11-15,"From: IT Admin <it.admin@communitycarepartners.com>
Date: 2024-11-15
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",positive,normal
EMAIL-1268,HC-1209,TICKET-5827,2024-02-13,"From: IT Admin <it.admin@regionalmedicalsystem.com>
Date: 2024-02-13
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
IT Admin",neutral,normal
EMAIL-1269,HC-1209,TICKET-5828,2024-08-23,"From: Front Desk <front.desk@regionalmedicalsystem.com>
Date: 2024-08-23
Subject: URGENT: Patient Portal

We've been struggling with this for too long.

Appointment request form on portal not submitting. Patients calling saying online booking broken. This is causing significant disruption to patient care. IT Director escalating.

Patients are complaining and it's affecting our reputation.

We need this resolved by end of week.

Please call me ASAP: 555-1399
Front Desk

============================================================
FOLLOW-UP EMAIL:
============================================================

From: Front Desk <front.desk@regionalmedicalsystem.com>
Date: 2024-08-26
Subject: Re: Patient Portal

I sent information on ticket #5828 3 days ago and haven't heard back.

This is the second time this month I've had to repeat myself. I'm spending more time explaining our problems than getting them fixed.

Our Board just asked me if we should look at other platforms. I don't know what to tell them.

Front Desk",frustrated,high
EMAIL-1270,HC-1209,TICKET-5829,2024-12-05,"From: Medical Assistant <medical.assistant@regionalmedicalsystem.com>
Date: 2024-12-05
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1271,HC-1210,TICKET-5832,2025-01-03,"From: Billing Specialist <billing.specialist@integratedmedicalpartners.com>
Date: 2025-01-03
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",positive,high
EMAIL-1272,HC-1211,TICKET-5836,2024-09-02,"From: Provider <provider@integratedcaresystem.com>
Date: 2024-09-02
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Provider",positive,normal
EMAIL-1273,HC-1211,TICKET-5839,2024-09-07,"From: Provider <provider@integratedcaresystem.com>
Date: 2024-09-07
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Provider",positive,high
EMAIL-1274,HC-1211,TICKET-5840,2024-06-01,"From: Billing Specialist <billing.specialist@integratedcaresystem.com>
Date: 2024-06-01
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Billing Specialist",neutral,normal
EMAIL-1275,HC-1212,TICKET-5844,2025-06-22,"From: Front Desk <front.desk@premierhealthsystem.com>
Date: 2025-06-22
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Front Desk",negative,normal
EMAIL-1276,HC-1213,TICKET-5847,2025-01-18,"From: Practice Manager <practice.manager@premiermedicalassociates.com>
Date: 2025-01-18
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Practice Manager",negative,normal
EMAIL-1277,HC-1214,TICKET-5850,2025-05-24,"From: Medical Assistant <medical.assistant@regionalhealthgroup.com>
Date: 2025-05-24
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1278,HC-1214,TICKET-5851,2024-09-28,"From: Practice Manager <practice.manager@regionalhealthgroup.com>
Date: 2024-09-28
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Practice Manager",neutral,normal
EMAIL-1279,HC-1214,TICKET-5852,2025-05-28,"From: Medical Assistant <medical.assistant@regionalhealthgroup.com>
Date: 2025-05-28
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1280,HC-1216,TICKET-5854,2024-12-03,"From: IT Admin <it.admin@communitymedicalpartners.com>
Date: 2024-12-03
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
IT Admin",positive,normal
EMAIL-1281,HC-1216,TICKET-5855,2024-07-14,"From: IT Admin <it.admin@communitymedicalpartners.com>
Date: 2024-07-14
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",positive,normal
EMAIL-1282,HC-1218,TICKET-5864,2025-07-04,"From: Provider <provider@advancedmedicalassociates.com>
Date: 2025-07-04
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Provider",concerned,normal
EMAIL-1283,HC-1218,TICKET-5865,2024-05-22,"From: Provider <provider@advancedmedicalassociates.com>
Date: 2024-05-22
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
Provider",neutral,high
EMAIL-1284,HC-1220,TICKET-5871,2025-04-10,"From: Medical Assistant <medical.assistant@regionalmedicalpartners.com>
Date: 2025-04-10
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",negative,high
EMAIL-1285,HC-1220,TICKET-5872,2025-02-24,"From: Medical Assistant <medical.assistant@regionalmedicalpartners.com>
Date: 2025-02-24
Subject: URGENT: Insurance Verification

I need immediate assistance with a critical issue.

Issue with insurance verification This is causing significant disruption to patient care. IT Director escalating.

Staff are spending 10 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-5785
Medical Assistant",frustrated,high
EMAIL-1286,HC-1222,TICKET-5877,2025-02-12,"From: Provider <provider@regionalcaregroup.com>
Date: 2025-02-12
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
Provider",neutral,normal
EMAIL-1287,HC-1223,TICKET-5878,2025-04-16,"From: Practice Manager <practice.manager@regionalhealthgroup.com>
Date: 2025-04-16
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Practice Manager",concerned,normal
EMAIL-1288,HC-1224,TICKET-5883,2024-08-10,"From: Provider <provider@premierhealthsystem.com>
Date: 2024-08-10
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Provider",neutral,normal
EMAIL-1289,HC-1225,TICKET-5885,2024-06-17,"From: Front Desk <front.desk@communityhealthcarecenter.com>
Date: 2024-06-17
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Front Desk",negative,normal
EMAIL-1290,HC-1225,TICKET-5886,2025-04-17,"From: Medical Assistant <medical.assistant@communityhealthcarecenter.com>
Date: 2025-04-17
Subject: URGENT: Insurance Verification

We've been struggling with this for too long.

Issue with insurance verification This is causing significant disruption to patient care. Practice Manager escalating.

Staff are spending 8 extra hours per week on workarounds.

This cannot wait any longer.

Please call me ASAP: 555-5722
Medical Assistant",urgent,high
EMAIL-1291,HC-1228,TICKET-5903,2024-08-11,"From: Front Desk <front.desk@communitymedicalgroup.com>
Date: 2024-08-11
Subject: URGENT: Insurance Verification

We've been struggling with this for too long.

Issue with insurance verification This is causing significant disruption to patient care. COO escalating.

This is costing us thousands in delayed revenue.

We need this resolved by end of week.

Please call me ASAP: 555-7329
Front Desk",frustrated,high
EMAIL-1292,HC-1230,TICKET-5911,2024-07-28,"From: IT Admin <it.admin@regionalcarepartners.com>
Date: 2024-07-28
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
IT Admin",concerned,normal
EMAIL-1293,HC-1231,TICKET-5919,2025-04-23,"From: Medical Assistant <medical.assistant@advancedhealthcaresystem.com>
Date: 2025-04-23
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",negative,normal
EMAIL-1294,HC-1231,TICKET-5920,2025-09-12,"From: Front Desk <front.desk@advancedhealthcaresystem.com>
Date: 2025-09-12
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Front Desk",negative,normal
EMAIL-1295,HC-1232,TICKET-5926,2024-03-14,"From: Medical Assistant <medical.assistant@communitycareassociates.com>
Date: 2024-03-14
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",satisfied,normal
EMAIL-1296,HC-1234,TICKET-5930,2024-05-07,"From: Front Desk <front.desk@regionalhealthgroup.com>
Date: 2024-05-07
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Front Desk",concerned,normal
EMAIL-1297,HC-1234,TICKET-5933,2025-01-05,"From: IT Admin <it.admin@regionalhealthgroup.com>
Date: 2025-01-05
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Looking forward to continuing our partnership.

Thanks,
IT Admin",neutral,normal
EMAIL-1298,HC-1235,TICKET-5936,2025-01-28,"From: Medical Assistant <medical.assistant@integratedmedicalassociates.com>
Date: 2025-01-28
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1299,HC-1236,TICKET-5939,2024-04-21,"From: Billing Specialist <billing.specialist@communitycaregroup.com>
Date: 2024-04-21
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Billing Specialist",negative,normal
EMAIL-1300,HC-1236,TICKET-5941,2024-01-02,"From: Front Desk <front.desk@communitycaregroup.com>
Date: 2024-01-02
Subject: URGENT: Hipaa Compliance

I need immediate assistance with a critical issue.

Need audit logs for past 6 months for compliance review. Upcoming HIPAA audit in 2 weeks. This is causing significant disruption to patient care. IT Director escalating.

Staff are spending 7 extra hours per week on workarounds.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-6719
Front Desk",frustrated,high
EMAIL-1301,HC-1236,TICKET-5943,2024-05-17,"From: Practice Manager <practice.manager@communitycaregroup.com>
Date: 2024-05-17
Subject: URGENT: Billing Workflow

We've been struggling with this for too long.

Explanation of Benefits (EOB) posting is 3 weeks behind. Billing team can't reconcile accounts receivable. This is causing significant disruption to patient care. IT Director escalating.

Patients are complaining and it's affecting our reputation.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-9895
Practice Manager

============================================================
FOLLOW-UP EMAIL:
============================================================

From: Practice Manager <practice.manager@communitycaregroup.com>
Date: 2024-05-20
Subject: Re: Billing Workflow

I sent information on ticket #5943 3 days ago and haven't heard back.

This is the second time this month I've had to repeat myself. I'm spending more time explaining our problems than getting them fixed.

Our Board just asked me if we should look at other platforms. I don't know what to tell them.

Practice Manager",frustrated,high
EMAIL-1302,HC-1236,TICKET-5944,2024-08-05,"From: Medical Assistant <medical.assistant@communitycaregroup.com>
Date: 2024-08-05
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",negative,high
EMAIL-1303,HC-1238,TICKET-5953,2024-01-04,"From: Medical Assistant <medical.assistant@advancedmedicalgroup.com>
Date: 2024-01-04
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1304,HC-1238,TICKET-5954,2024-05-05,"From: Medical Assistant <medical.assistant@advancedmedicalgroup.com>
Date: 2024-05-05
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1305,HC-1240,TICKET-5958,2025-09-19,"From: Front Desk <front.desk@advancedmedicalassociates.com>
Date: 2025-09-19
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Front Desk",neutral,high
EMAIL-1306,HC-1240,TICKET-5960,2025-06-16,"From: Practice Manager <practice.manager@advancedmedicalassociates.com>
Date: 2025-06-16
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Practice Manager",positive,normal
EMAIL-1307,HC-1241,TICKET-5966,2024-04-02,"From: Provider <provider@communityhealthcenter.com>
Date: 2024-04-02
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
Provider",concerned,normal
EMAIL-1308,HC-1242,TICKET-5969,2024-10-24,"From: IT Admin <it.admin@advancedhealthsystem.com>
Date: 2024-10-24
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
IT Admin",positive,high
EMAIL-1309,HC-1242,TICKET-5970,2024-07-11,"From: Medical Assistant <medical.assistant@advancedhealthsystem.com>
Date: 2024-07-11
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Looking forward to continuing our partnership.

Thanks,
Medical Assistant",satisfied,normal
EMAIL-1310,HC-1242,TICKET-5972,2025-02-01,"From: IT Admin <it.admin@advancedhealthsystem.com>
Date: 2025-02-01
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",positive,normal
EMAIL-1311,HC-1244,TICKET-5975,2025-05-26,"From: Billing Specialist <billing.specialist@communityhealthgroup.com>
Date: 2025-05-26
Subject: URGENT: Appointment Reminders

We've been struggling with this for too long.

Issue with appointment reminders This is causing significant disruption to patient care. Chief Medical Officer escalating.

Patients are complaining and it's affecting our reputation.

This cannot wait any longer.

Please call me ASAP: 555-4336
Billing Specialist",urgent,high
EMAIL-1312,HC-1245,TICKET-5978,2025-01-20,"From: IT Admin <it.admin@advancedcarepartners.com>
Date: 2025-01-20
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
IT Admin",positive,high
EMAIL-1313,HC-1245,TICKET-5980,2025-02-05,"From: Provider <provider@advancedcarepartners.com>
Date: 2025-02-05
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Interested in learning about upcoming features.

Thanks,
Provider",satisfied,normal
EMAIL-1314,HC-1247,TICKET-5985,2025-03-28,"From: Medical Assistant <medical.assistant@integratedhealthcareassociates.com>
Date: 2025-03-28
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1315,HC-1247,TICKET-5989,2025-06-11,"From: Medical Assistant <medical.assistant@integratedhealthcareassociates.com>
Date: 2025-06-11
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Medical Assistant",neutral,normal
EMAIL-1316,HC-1248,TICKET-5990,2025-02-17,"From: Front Desk <front.desk@regionalhealthcarecenter.com>
Date: 2025-02-17
Subject: URGENT: Billing Workflow

I need immediate assistance with a critical issue.

Insurance claims rejecting at unusually high rate (35%) - normally 10%. Major revenue impact. This is causing significant disruption to patient care. IT Director escalating.

This is costing us thousands in delayed revenue.

We need this resolved by end of week.

Please call me ASAP: 555-3812
Front Desk",frustrated,high
EMAIL-1317,HC-1248,TICKET-5992,2024-04-01,"From: IT Admin <it.admin@regionalhealthcarecenter.com>
Date: 2024-04-01
Subject: URGENT: Patient Portal

I need immediate assistance with a critical issue.

Appointment request form on portal not submitting. Patients calling saying online booking broken. This is causing significant disruption to patient care. IT Director escalating.

Patients are complaining and it's affecting our reputation.

We need this resolved by end of week.

Please call me ASAP: 555-9985
IT Admin",urgent,high
EMAIL-1318,HC-1248,TICKET-5994,2025-06-05,"From: Provider <provider@regionalhealthcarecenter.com>
Date: 2025-06-05
Subject: URGENT: Billing Workflow

This is urgent and affecting patient care.

Insurance claims rejecting at unusually high rate (35%) - normally 10%. Major revenue impact. This is causing significant disruption to patient care. IT Director escalating.

Staff are spending 9 extra hours per week on workarounds.

We need this resolved by end of week.

Please call me ASAP: 555-3118
Provider",frustrated,high
EMAIL-1319,HC-1249,TICKET-5998,2025-07-03,"From: Provider <provider@regionalcarecenter.com>
Date: 2025-07-03
Subject: URGENT: Reporting Analytics

I need immediate assistance with a critical issue.

Issue with reporting analytics This is causing significant disruption to patient care. IT Director escalating.

This is costing us thousands in delayed revenue.

This cannot wait any longer.

Please call me ASAP: 555-3878
Provider",frustrated,high
EMAIL-1320,HC-1249,TICKET-5999,2024-05-07,"From: Medical Assistant <medical.assistant@regionalcarecenter.com>
Date: 2024-05-07
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
Medical Assistant",negative,normal
EMAIL-1321,HC-1249,TICKET-6000,2024-07-03,"From: Billing Specialist <billing.specialist@regionalcarecenter.com>
Date: 2024-07-03
Subject: URGENT: Ehr Integration

This is urgent and affecting patient care.

Lab results integration failing for 3 of our 1 locations. Urgent - providers need results for patient care. This is causing significant disruption to patient care. IT Director escalating.

Staff are spending 9 extra hours per week on workarounds.

Our leadership is questioning whether we should continue with your platform.

Please call me ASAP: 555-1261
Billing Specialist",frustrated,high
EMAIL-1322,HC-1250,TICKET-6003,2024-06-24,"From: Practice Manager <practice.manager@premiermedicalgroup.com>
Date: 2024-06-24
Subject: Positive feedback to share

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Interested in learning about upcoming features.

Thanks,
Practice Manager",positive,normal
EMAIL-1323,HC-1250,TICKET-6005,2025-06-19,"From: IT Admin <it.admin@premiermedicalgroup.com>
Date: 2025-06-19
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Would be happy to be a reference if you need one.

Thanks,
IT Admin",positive,normal
EMAIL-1324,HC-1251,TICKET-6007,2025-09-08,"From: Billing Specialist <billing.specialist@integratedhealthcarecenter.com>
Date: 2025-09-08
Subject: Thank you for the quick response

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",concerned,normal
EMAIL-1325,HC-1251,TICKET-6008,2025-09-29,"From: Billing Specialist <billing.specialist@integratedhealthcarecenter.com>
Date: 2025-09-29
Subject: Great support experience

I wanted to reach out with some positive feedback.

Your team was incredibly responsive on our recent issue.

Would be happy to be a reference if you need one.

Thanks,
Billing Specialist",concerned,normal
EMAIL-1326,HC-1251,TICKET-6012,2025-09-11,"From: Billing Specialist <billing.specialist@integratedhealthcarecenter.com>
Date: 2025-09-11
Subject: Great support experience

I wanted to reach out with some positive feedback.

Our providers are really happy with the improvements you've made.

Looking forward to continuing our partnership.

Thanks,
Billing Specialist",concerned,high
EMAIL-1327,HC-1252,TICKET-6014,2024-05-07,"From: Front Desk <front.desk@communitycarepartners.com>
Date: 2024-05-07
Subject: Great support experience

I wanted to reach out with some positive feedback.

The new feature you rolled out is exactly what we needed.

Interested in learning about upcoming features.

Thanks,
Front Desk",neutral,normal
